"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"46",306," NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Aves","Falconiformes","Accipitridae","Buteo","lagopus",NA,"(Pontoppidan, 1763)","Rough-legged hawk / Rough-legged buzzard","Inari-Utsjoki region, E Lapland, Finland","Finland","Europe",69.5,27.5,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Log number of nestlings","Ringing","No",0.0100882725890029,-0.234873575959187,0.255050121137193,0.203061743360454,1.48961067864166e-09,-8.82718212023442e-05,1,14
"47",308," NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.","Aves","Falconiformes","Accipitridae","Buteo","lagopus",NA,"(Pontoppidan, 1763)","Rough-legged hawk / Rough-legged buzzard","Western Finnish Lapland","Finland","Europe",68,24,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Log number of nestlings","Ringing","No",0.0769230768302022,-0.19454048284727,0.348386636507675,0.249375786429124,2.34847041030303e-08,-0.0669230100805452,1,14
"48",310," Van Strien, A. J., J. Pannekoek, et al. (2001). Indexing European bird population trends using results of national monitoring schemes: a trial of a new method. Bird Study 48: 200-213.","Aves","Passeriformes","Fringillidae","Carduelis","cannabina",NA,"(Linnaeus, 1758)","Linnet / Eurasian linnet","UK, Netherlands, Denmark, W Germany","United Kingdom, Netherlands, Denmark, Germany","Europe",53.27222,7.17472,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of breeding pairs","Counts per site per year","No",-0.018461537627281,-0.145699157352111,0.108776082097549,0.0547850772874537,2.44434183905224e-09,0.388461529527599,1,14
"49",311," Van Strien, A. J., J. Pannekoek, et al. (2001). Indexing European bird population trends using results of national monitoring schemes: a trial of a new method. Bird Study 48: 200-213.","Aves","Passeriformes","Fringillidae","Carduelis","cannabina",NA,"(Linnaeus, 1758)","Linnet / Eurasian linnet","E Germany, Finland, Estonia","Germany, Finland, Estonia","Europe",59.37611,24.43417,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of breeding pairs","Counts per site per year","No",-0.0499999987784322,-0.267801635045337,0.167801637488472,0.148180609731617,4.34430436136987e-09,0.559999997312544,1,13
"50",312," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Fringillidae","Carduelis","cannabina",NA,"(Linnaeus, 1758)","Linnet / Eurasian linnet","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0384869902122344,-0.107044873634574,0.0300708932101055,0.0192438567667467,0.0200105294372817,0.737967524025898,1,18
"51",313," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Fringillidae","Carduelis","chloris",NA,"(Linnaeus, 1758)","European greenfinch","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",0.0308634302582999,0.00923608663866791,0.0524907738779318,0.000521466780078035,0.0421177071518328,0.276531257837593,1,18
"52",314," NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.| Enemar, A., L. Nilsson, et al. (1984). The composition and dynamics of the passerine bird community in a subalpine birch forest Swedish Lapland. A 20-year study. Annales Zoologici Fennici. 21(3): 321-338.","Aves","Passeriformes","Fringillidae","Carduelis","flammea",NA,"(Linnaeus, 1758)","Hoary redpoll / Arctic redpoll / Common redpoll","Ammarnas, Nr Lake Stor-Tjultrasket, Swedish Lapland","Sweden","Europe",65.96667,16.16667,TRUE,"Terrestrial","Tundra","Palearctic","Yes","No","No","Number of territories per km2","Census","No",0.0444606394556255,-0.0857268006991692,0.17464807961042,2.35320337767981e-08,0.123533188273201,0.35475222768622,1,7
"53",315," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Fringillidae","Carduelis","spinus",NA,"(Linnaeus, 1758)","Eurasian siskin","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",0.00969940172906072,-0.0320924909376716,0.0514912943957931,0.00521161065866511,0.0552853801385808,0.436400205496262,1,18
"54",316," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Certhiidae","Certhia","familiaris",NA,"Linnaeus, 1758","Eurasian tree-creeper","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",0.0402066978258088,0.00472761785255311,0.0756857777990644,0.00380605464589385,0.0383848686203075,0.100651856073756,1,18
"55",317," Gregory, R. D., D. G. Noble, et al. (2001). The state of the UK's Birds 2000. The state of the UK's Birds. B. a. W. RSPB. Sandy, Beds., RSPB, BTO and WWT.","Aves","Falconiformes","Accipitridae","Circus","aeruginosus",NA,"(Linnaeus, 1758)","Western marsh harrier","UK","United Kingdom","Europe",54,-4,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of breeding pairs","Common bird survey - observation","No",0.0416666666666666,0.0108827204652658,0.0724506128680675,0.005180309823601,8.10228384792817e-20,-0.000416666666662318,1,22
"56",318," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Columbiformes","Columbidae","Columba","livia",NA,"Gmelin, 1789","Rock dove / Common pigeon","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0143604305358088,-0.0307658003353166,0.00204493926369895,5.19019039351604e-09,0.0339431020071528,0.571799998919261,1,18
"57",319," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Columbiformes","Columbidae","Columba","oenas",NA,"Linnaeus, 1758","Stock pigeon / stock dove","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0584693932519019,-0.0980771349768146,-0.0188616515269892,0.00627240838747282,0.00936240539007046,0.982198871897913,1,18
"58",320," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Columbiformes","Columbidae","Columba","palumbus",NA,"Linnaeus, 1758","Wood pigeon / Common wood-pigeon","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0229706235243073,-0.0808965036687272,0.0349552566201125,0.0131876679987029,0.0244584064837099,0.447109254313976,1,18
"59",321," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Corvidae","Corvus","corax",NA,"Linnaeus, 1758","Common raven / Raven","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",0.0440024459879081,-0.0034055579060313,0.0914104498818475,0.00970383738022848,0.00242170350365771,0.105764271535106,1,18
"60",322," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Corvidae","Corvus","corone",NA,"Linnaeus, 1758","Carrion crow / Hooded crow","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0260820480608791,-0.0721278216850316,0.0199637255632733,0.00637837197032071,0.0655980899035512,0.571105522881002,1,18
"61",323," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Corvidae","Corvus","monedula",NA,"Linnaeus, 1758","Eurasian jackdaw / Jackdaw","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.00581174356002209,-0.0311902797684379,0.0195667926483937,3.12166051365432e-09,0.0812295850021112,0.497021657538111,1,18
"62",338," Keiss, O. (2003). Recent increases in numbers and the future of corncrake Crex crex in Latvia. Ornis Hungarica 12-13(1-2): 151-156.","Aves","Gruiformes","Rallidae","Crex","crex",NA,"(Linnaeus, 1758)","Corncrake","Latvia","Latvia","Europe",57,25,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of males per square km","Night counts of calling corncrakes","No",-0.14444443932665,-0.629142892922379,0.340254014269079,0.305774401194946,9.73549537309114e-09,0.543333328392423,1,6
"63",339," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Cuculiformes","Cuculidae","Cuculus","canorus",NA,"Linnaeus, 1758","Common cuckoo / Eurasian cuckoo","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0343929779332577,-0.0627483239551009,-0.00603763191141459,0.00249115959254347,0.0227796664712938,0.922878831167679,1,18
"64",340," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Hirundinidae","Delichon","urbicum",NA,"(Linnaeus, 1758)","House martin / Northern house-martin","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0411505774595259,-0.12892172637254,0.046620571453488,0.03371546284905,0.00345296366080639,0.800252113266586,1,18
"65",342," Baillie, S. R., J. H. Marchant, et al. (2006). Breeding Birds in the Wider Countryside: their conservation status 2005. B. R. R. N. 435.","Aves","Piciformes","Picidae","Dendrocopos","major",NA,"(Linnaeus, 1758)","Great spotted woodpecker","UK","United Kingdom","Europe",54,-4,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Index","Common bird survey - observation","No",0.0357142856268123,0.0171644928939111,0.0542640783597134,0.00250797966274763,7.18996350917532e-11,0.033109243885331,1,29
"66",343," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Piciformes","Picidae","Dendrocopos","major",NA,"(Linnaeus, 1758)","Great spotted woodpecker","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0353580029173486,-0.05649732756392,-0.0142186782707772,4.91611670392108e-10,0.0563590588965314,0.671654142093029,1,18
"67",344," VÌ_isÌ_nen, R. A., E. Lammi, et al. (1998). Miuuttuva PesimÌ_linnusto. Helsinki, Otava 1890.","Aves","Piciformes","Picidae","Dryocopus","martius",NA,"(Linnaeus, 1758)","Black woodpecker","Finland","Finland","Europe",64,26,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Annual population index","Unknown","No",0.117948625790018,-0.343463079258425,0.57936033083846,0.277099018089272,1.4309589367406e-07,0.0100004554970007,1,6
"68",345," Gregory, R. D., D. G. Noble, et al. (2001). The state of the UK's Birds 2000. The state of the UK's Birds. B. a. W. RSPB. Sandy, Beds., RSPB, BTO and WWT.","Aves","Passeriformes","Emberizidae","Emberiza","cirlus",NA,"Linnaeus, 1766","Cirl bunting","UK","United Kingdom","Europe",54,-4,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of breeding pairs","Common bird survey - observation","No",0.0833333332197511,0.0172455543918842,0.149421112047618,0.0136430482147094,1.61159236929151e-10,-0.0733333332954727,1,13
"69",346," Baillie, S. R., J. H. Marchant, et al. (2006). Breeding Birds in the Wider Countryside: their conservation status 2005. B. R. R. N. 435.","Aves","Passeriformes","Emberizidae","Emberiza","schoeniclus",NA,"(Linnaeus, 1758)","Reed bunting","UK","United Kingdom","Europe",54,-4,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Index","Common bird survey - Observation","No",-0.0315688773722989,-0.058157780458204,-0.00497997428639378,0.00515284085366258,2.23382494855495e-10,0.854068869451285,1,29
"70",347," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Emberizidae","Emberiza","citrinella",NA,"Linnaeus, 1758","Yellowhammer","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0588235269856614,-0.224102867731989,0.106455813760666,0.120885415658978,3.39032306095594e-08,0.92176471170496,1,18
"71",348," Van Strien, A. J., J. Pannekoek, et al. (2001). Indexing European bird population trends using results of national monitoring schemes: a trial of a new method. Bird Study 48: 200-213.","Aves","Passeriformes","Emberizidae","Emberiza","citrinella",NA,"Linnaeus, 1758","Yellowhammer","UK, Netherlands, Denmark, W Germany","United Kingdom, Netherlands, Denmark, Germany","Europe",53.27222,7.17472,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of breeding pairs","Counts per site per year","No",-0.0702341147592052,-0.139500635813032,-0.000967593705378175,0.0162359593647935,1.20117495985179e-09,1.03675585908572,1,14
"72",349," Van Strien, A. J., J. Pannekoek, et al. (2001). Indexing European bird population trends using results of national monitoring schemes: a trial of a new method. Bird Study 48: 200-213.","Aves","Passeriformes","Emberizidae","Emberiza","citrinella",NA,"Linnaeus, 1758","Yellowhammer","E Germany, Finland, Latvia, Estonia","Germany, Finland, Latvia, Estonia","Europe",59.37611,24.43417,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Number of breeding pairs","Counts per site per year","No",0.0125580132841865,-0.0589560971016195,0.0840721236699926,0.013307489728709,0.0501812286086895,0.36654410692052,1,14
"73",350," Svensson, S., M. Svensson, et al. (1999). Svensk Fagelatlas (Swedish Bird Atlas). VÌ´r FÌ´gelvÌ_rld. : 551.","Aves","Passeriformes","Muscicapidae","Erithacus","rubecula",NA,"(Linnaeus, 1758)","Robin / European robin","Sweden","Sweden","Europe",62,15,FALSE,"Terrestrial","Boreal forests/taiga","Palearctic","Yes","No","No","Population index","Unknown","No",-0.0203896285691568,-0.124062806509758,0.0832835493714446,0.0457762375756401,0.0192848346798046,0.513693711202557,1,18
"74",352," Gregory, R. D., D. G. Noble, et al. (2001). The state of the UK's Birds 2000. The state of the UK's Birds. B. a. W. RSPB. Sandy, Beds., RSPB, BTO and WWT.","Aves","Falconiformes","Falconidae","Falco","subbuteo",NA,"Linnaeus, 1758","Hobby","UK","United Kingdom","Europe",54,-4,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Index","Common bird survey - observation","No",0.0454545454525766,0.0143165584514224,0.0765925324537307,0.00555253882534422,2.06353637586381e-11,-0.0354545455262183,1,23
"75",353," Baillie, S. R., J. H. Marchant, et al. (2006). Breeding Birds in the Wider Countryside: their conservation status 2005. B. R. R. N. 435.","Aves","Falconiformes","Falconidae","Falco","tinnunculus",NA,"Linnaeus, 1758","Common kestrel","UK","United Kingdom","Europe",54,-4,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Palearctic","Yes","No","No","Index","Common bird survey - observation","No",-0.0260989011198104,-0.0533946785700101,0.00119687633038929,0.00543046258144773,4.45105602707358e-11,1.03609890101848,1,29
